,ITUB4.SA,PETR4.SA,SANB11.SA,BBAS3.SA,BBDC4.SA,^BVSP,BRL=X
2012-11-02 00:00:00,8.088854789733887,6.912948131561279,6.4241943359375,10.345803260803223,6.8498101234436035,57524.0,2.0329999923706055
2012-11-09 00:00:00,8.12414264678955,6.641260623931885,6.4241943359375,10.205931663513184,6.883190155029297,56279.0,2.063699960708618
2012-11-16 00:00:00,8.610018730163574,6.255529403686523,6.687063217163086,10.085347175598145,7.3399505615234375,56437.0,2.095599889755249
2012-11-23 00:00:00,8.669733047485352,6.423239231109619,6.723956108093262,10.8062162399292,7.308084011077881,57853.0,2.091900110244751
2012-11-30 00:00:00,8.876023292541504,6.272301197052002,6.668615341186523,10.840147972106934,7.458914756774902,57656.0,2.087100028991699
2012-12-07 00:00:00,8.92487907409668,6.564113616943359,6.783909797668457,10.937111854553223,7.673010349273682,59317.0,2.0703999996185303
2012-12-14 00:00:00,9.201753616333008,7.060530185699463,6.894591808319092,12.2772855758667,7.758031845092773,61276.0,2.069200038909912
2012-12-21 00:00:00,9.006319999694824,6.510447025299072,6.837385654449463,12.306758880615234,7.428577899932861,60416.0,2.0480000972747803
2012-12-28 00:00:00,9.727797508239746,6.842508792877197,7.038074016571045,12.920618057250977,8.229974746704102,63312.0,2.045599937438965
2013-01-04 00:00:00,9.578693389892578,6.651322841644287,7.458118438720703,12.915711402893066,8.07848072052002,61678.0,2.0476999282836914
2013-01-11 00:00:00,9.85002613067627,6.611072063446045,7.23409366607666,13.166167259216309,8.231842994689941,62194.0,2.040800094604492
2013-01-18 00:00:00,9.795207977294922,6.5775322914123535,6.832719802856445,12.473729133605957,8.154080390930176,61170.0,2.033900022506714
2013-01-25 00:00:00,9.408769607543945,6.064342021942139,6.837385654449463,11.982645034790039,7.905679225921631,59761.0,1.9882999658584595
2013-02-01 00:00:00,9.11825942993164,5.869801044464111,6.655365943908691,11.614309310913086,7.538476943969727,58372.0,1.9859000444412231
2013-02-08 00:00:00,9.21821117401123,5.926821231842041,6.6133623123168945,11.687980651855469,7.5408830642700195,58077.0,1.9641000032424927
2013-02-15 00:00:00,9.32240104675293,5.8094258308410645,6.5433573722839355,12.41971206665039,7.5690388679504395,56155.0,1.9601000547409058
2013-02-22 00:00:00,9.610301971435547,5.571279525756836,6.711373805999756,12.935358047485352,7.649172306060791,57424.0,1.9744000434875488
2013-03-01 00:00:00,9.82690715789795,6.356156349182129,7.112747669219971,13.151432991027832,7.9133806228637695,58847.0,1.9707000255584717
2013-03-08 00:00:00,9.859221458435059,6.470195770263672,7.140753746032715,13.10361099243164,7.97144889831543,57281.0,1.971500039100647
2013-03-15 00:00:00,9.909140586853027,6.215281009674072,6.968066692352295,13.424296379089355,7.77644157409668,55577.0,1.9844000339508057
2013-03-22 00:00:00,9.83149528503418,6.178383827209473,6.818716526031494,13.474385261535645,7.943930625915527,56352.0,2.010200023651123
2013-03-29 00:00:00,9.382209777832031,5.940237045288086,6.599361419677734,13.243968963623047,7.898645401000977,54648.0,2.0209999084472656
2013-04-05 00:00:00,9.78016185760498,6.034155368804932,6.83397102355957,14.185673713684082,8.217543601989746,55401.0,1.9731999635696411
2013-04-12 00:00:00,9.069880485534668,5.9771342277526855,6.7072434425354,13.439321517944336,7.614217758178711,53166.0,1.9970999956130981
2013-04-19 00:00:00,9.341784477233887,6.429947853088379,6.6650004386901855,12.843236923217773,7.688144683837891,54963.0,2.008699893951416
2013-04-26 00:00:00,9.22248649597168,6.792196750640869,6.791729927062988,12.502625465393066,7.843149185180664,55322.0,2.001699924468994
2013-05-03 00:00:00,9.715132713317871,6.940217018127441,6.810503959655762,12.66291618347168,8.024378776550293,55448.0,2.000699996948242
2013-05-10 00:00:00,9.651288032531738,6.752181053161621,6.946622371673584,12.607818603515625,7.985730171203613,54773.0,2.01990008354187
2013-05-17 00:00:00,10.06987190246582,6.78978967666626,7.063961505889893,13.349151611328125,8.250566482543945,56350.0,2.045599937438965
2013-05-24 00:00:00,9.785908699035645,6.786370754241943,7.204772472381592,13.007113456726074,8.031064987182617,54635.0,2.107300043106079
2013-05-31 00:00:00,9.60271167755127,6.653037071228027,6.988863468170166,12.247904777526855,7.630221843719482,52885.0,2.1250998973846436
2013-06-07 00:00:00,9.170330047607422,6.427392959594727,6.772953510284424,11.468583106994629,7.193291187286377,50415.0,2.1526999473571777
2013-06-14 00:00:00,8.959558486938477,5.774397850036621,6.561740398406982,10.763947486877441,6.916348934173584,48214.0,2.2242000102996826
2013-06-21 00:00:00,8.678524017333984,5.600037097930908,6.26603889465332,10.952253341674805,6.7659454345703125,47609.0,2.186199903488159
2013-06-28 00:00:00,8.339444160461426,5.456446647644043,6.179200649261475,10.489127159118652,6.460354328155518,45763.0,2.263400077819824
2013-07-05 00:00:00,8.456883430480957,5.388071060180664,6.2790961265563965,10.774124145507812,6.587193965911865,46626.0,2.270400047302246
2013-07-12 00:00:00,8.692220687866211,5.504310607910156,6.2077436447143555,11.49681282043457,6.791769027709961,47657.0,2.222899913787842
2013-07-19 00:00:00,8.863380432128906,5.757303237915039,6.545481204986572,11.49681282043457,6.938577175140381,49067.0,2.2435998916625977
2013-07-26 00:00:00,9.19040298461914,5.791491985321045,6.635860919952393,11.781811714172363,6.8447184562683105,49141.0,2.273699998855591
